0,1,2,3,4,5,6,7,8
https://twitter.com/FARHUNT25/status/1242225434953043968,2020-03-23 23:03:17+00:00,"A : ijazah kamu kok ngga ada nilai UN    nya?
B : maaf bang,aku angkatan corona",1242225434953043968,FARHUNT25,[],,[],
https://twitter.com/djoem_70/status/1242225397200089088,2020-03-23 23:03:08+00:00,Sepertinya para pemimpin yg banyak bacot dan telah banyak membuat candaan tentang corona harus segra TAUBAT NASUHA...,1242225397200089088,djoem_70,[],,[],
https://twitter.com/Terrytowet/status/1242225383493136384,2020-03-23 23:03:05+00:00,Corona bener bener ga manusiawi.,1242225383493136384,Terrytowet,[],,[],
https://twitter.com/akukansudah/status/1242225374957694976,2020-03-23 23:03:03+00:00,"seharusnya china bisa di gugat hukum internasional, diciptain nya di lab yg cukup jauh dari wuhan dan tergolong virus baru yg diciptakan. secara gak langsung covid-19 ini senjata biologis",1242225374957694976,akukansudah,[],,[],
https://twitter.com/galerimilanisti/status/1242225310990385153,2020-03-23 23:02:48+00:00,Terim yang juga merupakan mantan pelatih AC Milan mengungkapkan bahwa dirinya telah dites positif terinfeksi virus Corona COVID-19.,1242225310990385153,galerimilanisti,[],,[],
https://twitter.com/su_ibn/status/1242225310264741889,2020-03-23 23:02:48+00:00,"Dengan adanya wabah covid-19, harusnya semakin mendekatkan diri kpd Allah dan sadar pentingnya syariah
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #Remember1924 . #TergagapCorona
#BK3F

@Jaenuddinngaci3",1242225310264741889,su_ibn,[],,[],
https://twitter.com/Terrytowet/status/1242225247530577920,2020-03-23 23:02:33+00:00,"Sedih banget pas denger percakapan temen ayah yg main kerumah ""gara-gara corona pendapatan jadi menipis pak, jadi kebingungan buat makan. Kalau pegawai mah enak udah ada jatah perbulan"". Plislah corona lekaslah hengkang dr negaraku :((( kasiaaan banyak pihak yg dirugikan :(((",1242225247530577920,Terrytowet,[],,[],
https://twitter.com/intan_raya/status/1242225180862119936,2020-03-23 23:02:17+00:00,Negatif corona positif banyak utang,1242225180862119936,intan_raya,[],,[],
https://twitter.com/carloscungkring/status/1242225121315586048,2020-03-23 23:02:03+00:00,Semenjak ada covid 19 keseuzonan manusia jadi berlipat lipat,1242225121315586048,carloscungkring,[],,[],
https://twitter.com/Sitijunia_/status/1242225105754718208,2020-03-23 23:01:59+00:00,"Aku tidak terinfeksi COVID-19. Suhu tubuhku masih normal, tidak batuk, tidak sesak nafas, tubuhku tidak lemas atau linu. Hanya daerah pundak hingga bawah dada sering terasa panas. Dan paru-paru kiri yg terkadang terasa sakit. Tapi ini pun sudah berangsur dari beberapa bulan lalu.",1242225105754718208,Sitijunia_,[],,[],
https://twitter.com/DerraFirda/status/1242225085169012736,2020-03-23 23:01:54+00:00,"Dimana² sekarang Corona 
Tolong Lindungi Negara Indonesia ya Allah😭😭😭😭😭😭😭",1242225085169012736,DerraFirda,[],,[],
https://twitter.com/Ajusshh/status/1242225031553249280,2020-03-23 23:01:41+00:00,"Dirumah saja :
Negatif corona, positif rindu",1242225031553249280,Ajusshh,[],,[],
https://twitter.com/omeletsayur/status/1242225030114603008,2020-03-23 23:01:41+00:00,"Bisa ga ya kenal sama @JeromePolin , pan kapan bikin m&amp;g di jogjalah jer, tp setelah virus corona gone hiyaaaa",1242225030114603008,omeletsayur,[],,[],
https://twitter.com/6jsywd/status/1242224995360784385,2020-03-23 23:01:32+00:00,Kalo nggak ada corona kayaknya aku sudah terbang ke korea..... BUCIN WOI,1242224995360784385,6jsywd,[],,[],
https://twitter.com/haya_llb/status/1242224978336063490,2020-03-23 23:01:28+00:00,Hada yfahemon eena bel day3a eno msh kel ma mara2 es3af ytal3o halet corona w eshtibeh bel tenye!,1242224978336063490,haya_llb,[],,[],
https://twitter.com/khairulhamdan/status/1242224973302775809,2020-03-23 23:01:27+00:00,"Pak @jokowi daripada mengorbankan Dana Desa untuk penanggulangan Pandemi Covid-19. Baiknya Presiden, wapres, Anggota Kabinet, Gubernur-Wk, Walikota/Bupati dan Wk, DPR, DPD, dan DPRD tidak terima gaji selama tiga bulan.",1242224973302775809,khairulhamdan,[],,[],
https://twitter.com/arsl__an/status/1242224965581242370,2020-03-23 23:01:25+00:00,Itna negative hogya hua hun lgta hai ky ab to corona bhe positive nai aye ga,1242224965581242370,arsl__an,[],,[],
https://twitter.com/fadilaahf/status/1242224939333120001,2020-03-23 23:01:19+00:00,"Wabah Corona Makin Meluas, Rezim Kapitalis Tidak Sigap. Umat Butuh Pemimpin yang Mantaf. 
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #TergagapCorona . #Remember1924
#ZSDK

@Dian_Abqariah",1242224939333120001,fadilaahf,[],,[],
https://twitter.com/Tomyahmad16/status/1242224911264841728,2020-03-23 23:01:12+00:00,Semoga virus corona cepat berlalu biar kita bisa menghirup udara segar lagi,1242224911264841728,Tomyahmad16,[],,[],
https://twitter.com/Fawwazhmd1/status/1242224898178723842,2020-03-23 23:01:09+00:00,"Pengen banget deh keluar rumah
Pengen main walau bentar
Tapi takut,, 
Warga RW sebelah dah ada yg mati kena corona😖
Takut ketular,",1242224898178723842,Fawwazhmd1,[],,[],
https://twitter.com/ajarigua/status/1242224869762203648,2020-03-23 23:01:03+00:00,UN anak sekolahan bener2 gaada tapi gara2 covid-19. mungkin mereka para pelajar seneng buat #dirumahaja tapi dibalik itu ironis banget brroooo.,1242224869762203648,ajarigua,[],,[],
https://twitter.com/fadilaahf/status/1242224869355294720,2020-03-23 23:01:02+00:00,"Corona menyadarkan kita atas keagungan syariah Islam
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #TergagapCorona - #Remember1924
#ESQA

@Haryati_39",1242224869355294720,fadilaahf,[],,[],
https://twitter.com/MissZafirah/status/1242224858622115840,2020-03-23 23:01:00+00:00,"corona go

go corona

aku nk cari video remix tu balik🤣🤣",1242224858622115840,MissZafirah,[],,[],
https://twitter.com/Kang_Sholihin/status/1242224834727337987,2020-03-23 23:00:54+00:00,"Kemarin kamu bilang virus Corona tidak masuk ke Indonesia, ternyata sekarang berjatuhan korban
Sekarang kamu bilang tidak ada lockdown, dan korban bertambah banyak kamu akan berkilah lagi

#KudetaCovid19",1242224834727337987,Kang_Sholihin,[],,[],
https://twitter.com/Syarifa38057835/status/1242224795657232386,2020-03-23 23:00:45+00:00,"Taat pada syariah, akan terbebas dari wabah Corona
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #Remember1924 - #TergagapCorona
#BTZS

@Dwianggraeni995",1242224795657232386,Syarifa38057835,[],,[],
https://twitter.com/syafick06/status/1242224745745006592,2020-03-23 23:00:33+00:00,Semenjak ada virus corona sangat berdampak pd masyarakat yg bekerja sebagai ojek online dijakarta semoga ada solusi nya dari pak @aniesbaswedan Dan ibu @fahiraidris ibarat ny g narik sehari ya ga makan juga hari ini,1242224745745006592,syafick06,[],,[],
https://twitter.com/untukNyasemua/status/1242224744306323457,2020-03-23 23:00:33+00:00,"Sikap seorang mu'min dlm menghadapi pandemi Corona adalah menguatkan tawakkal dan lebih berusaha sungguh2 dlm memahami Syariat Allah. Sudahkah kita berupaya utk berSyariat secara kaffah??
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #Remember1924 . #TergagapCorona
#DB9T

@Haryati_39",1242224744306323457,untukNyasemua,[],,[],
https://twitter.com/ainteunnn/status/1242224742691557376,2020-03-23 23:00:32+00:00,"dear covid-19.
pergilah. aku mulai rindu.",1242224742691557376,ainteunnn,[],,[],
https://twitter.com/baktixsuryo/status/1242224736538464256,2020-03-23 23:00:31+00:00,Du nangis aku ngulik2 kabar covid-19.,1242224736538464256,baktixsuryo,[],,[],
https://twitter.com/Dewinta50154192/status/1242224731765403649,2020-03-23 23:00:30+00:00,"Salam tangguh  utk membasmi covid 19  yg merenggut kesehatan prima masy  tdk PAS"" kita harus menamakan SALAM SEHAT INDONESIA"" KRN INI KITA SDG BERJIBAKU UTK KEMBALI MASY IND SEHAT SEPERTI SEDIA KALA"" TLG P DONI SLL MENGGUNAKAN SALAM SEHAT INDONESIA""SEPERTI YG SDH SY  CIPTAKAN.",1242224731765403649,Dewinta50154192,[],,[],
https://twitter.com/jsahmsofficial/status/1242224693697896448,2020-03-23 23:00:21+00:00,"0700hrs : Aliran trafik bergerak lancar di semua lokasi JSAHMS. Cuaca baik. Pandu dan tunggang dengan cermat. Sila patuhi had laju yang telah ditetapkan.

Patuhi Perintah Kawalan Pergerakan untuk mencegah penularan wabak COVID-19.",1242224693697896448,jsahmsofficial,[],,[],
https://twitter.com/rakelnotrachel/status/1242224691298746368,2020-03-23 23:00:20+00:00,"Yaallah semoga corona cepet ilang flishh, aku kangen sarapan nasi uduk depan komplek😭😭",1242224691298746368,rakelnotrachel,[],,[],
https://twitter.com/hendra__maulana/status/1242224644377022464,2020-03-23 23:00:09+00:00,Yg jualan bakpao 2000 ga takut corona po ya? Jam segini udh keliling tiap hari..,1242224644377022464,hendra__maulana,[],,[],
https://twitter.com/Rositasari12/status/1242224633299922944,2020-03-23 23:00:06+00:00,"Ada yang keberatan identitasnya termasuk dalam ODP, tetapi justru buat sebuah utas di Twitter 🤔🤔
Sementara di sisi lain, ada yang secara terbuka positif Covid-19 tampil di TV. Barangkali untuk meyakinkan masyarakat agar tidak panik.",1242224633299922944,Rositasari12,[],,[],
https://twitter.com/Jon_Akram/status/1242224629944422401,2020-03-23 23:00:05+00:00,"Untuk Para tenaga medis ,relawan, dokter, polisi, tentara, pejabat pusat &amp; daerah .Pegawai siapapun yang terus di masa wabah Covid-19 ini.. doa kami bersama anda semua",1242224629944422401,Jon_Akram,[],,[],
https://twitter.com/AsniSy0410/status/1242224620800888833,2020-03-23 23:00:03+00:00,"Islam Syariah yg mulia hadir tuk cegah dab selesaikan wabah Corona
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #Remember1924 . #TergagapCorona
#E93E

@anita_sari067",1242224620800888833,AsniSy0410,[],,[],
https://twitter.com/muhdnashrawi/status/1242224619962028032,2020-03-23 23:00:03+00:00,"Ya Allah, tolonglah hapuskan corona ni cepat. Makin lama makin bangang2 orang malaysia post dekat socmed ni. Habis semua nak viral, habis semua nak post. Kalau bermanfaat tak apa, boleh belajar benda baru. Ni benda bodoh yang boleh jadi isu pertengkaran. Kenapa bangang sangat 😔",1242224619962028032,muhdnashrawi,[],,[],
https://twitter.com/fadilaahf/status/1242224599216967685,2020-03-23 22:59:58+00:00,"Rezim kapitalis tidak mikirin nasib rakyat akan bahaya Corona, mereka cuma mikirin ekonomi
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #TergagapCorona - #Remember1924
#DB9T

@Dwianggraeni995",1242224599216967685,fadilaahf,[],,[],
https://twitter.com/Langgang11/status/1242224570158866432,2020-03-23 22:59:51+00:00,Pokona corona ilang pengen meluk temenku satu persatu gamau tau,1242224570158866432,Langgang11,[],,[],
https://twitter.com/wisnuukk/status/1242224537120329728,2020-03-23 22:59:43+00:00,babatan dan wiyung masing2 sudah ada 1 yang positif corona... dan pagi ini mau lewat situ hmmm,1242224537120329728,wisnuukk,[],,[],
https://twitter.com/anitakhrsm/status/1242224318555148288,2020-03-23 22:58:51+00:00,"I have a idea for
Corona medicine and for All diseases from viruses,
Ginigini jika virus gk bisa dimatikan tapi virus tidak bisa hidup di benda mati gimana kalo kita bikin suntikan yang bikin manusia gk bisa didetek sama virus kalo manusia itu makhluk hidup.

#COVIDー19",1242224318555148288,anitakhrsm,[],,[],
https://twitter.com/AlbertSolo2/status/1242224246069198848,2020-03-23 22:58:34+00:00,"Para pemilik kedai kopi dan kafe yang membuka usaha di bandara dan mall, mengaku mengalami penurunan omzet hingga ratusan juta rupiah akibat dampak dari virus Corona atau Covid-19 ini.",1242224246069198848,AlbertSolo2,[],,[],
https://twitter.com/RahadianDanang/status/1242224228662829057,2020-03-23 22:58:30+00:00,Corona harusnya kita jadikan momentum buat bersatu. Bersatu kita cegah penularannya dan bersatu juga kita bantu penanganannya.,1242224228662829057,RahadianDanang,[],,[],
https://twitter.com/MohamadAnisAhm/status/1242224200997167104,2020-03-23 22:58:23+00:00,Selama hidup tak ada setitik air mata buat saya..lagi semua mahu sex free pula..sial semua mereka..bergini masih sayang company? Government sayang company atau dunia sayang saya??kau cerita... saya miskin bertahun..sujud bos CEO kau..hingga Corona dari kilang jua tak lihat?,1242224200997167104,MohamadAnisAhm,[],,[],
https://twitter.com/thecidizz/status/1242224193917177856,2020-03-23 22:58:21+00:00,"Musim-musim covid 19 masih berleluasa ni masih ad lg pihak yg duk xde keje duk bangkit isu politik , duk cari slh org lain. Xpenat ke cari slh org lain ? Ke rasa amalan dh ckup nk hadapi kematian bila2 masa ni ?",1242224193917177856,thecidizz,[],,[],
https://twitter.com/IdrisAssad/status/1242224169808539653,2020-03-23 22:58:16+00:00,Ga Buhari Kuma Ga Covid-19 Gaskiya Ibtilain Yayi Mana Yawa A Nigeria  😢😢,1242224169808539653,IdrisAssad,[],,[],
https://twitter.com/Cak_Aping/status/1242224093337767936,2020-03-23 22:57:57+00:00,"Semoga anggota DPR yg ikut rapid test Covid-19 semuanya positif Corona... Aamiin

Doa utk yang dzolim kepada rakyat kecil dan negara, krn tdk mengutamakan rakyat dan tenaga medis. 

@hnurwahid 
@DonAdam68 
@fahiraidris 
@fadlizon 
@PKSejahtera 
@msaid_didu 
@berlianidris",1242224093337767936,Cak_Aping,[],,[],
https://twitter.com/rita_priani/status/1242224033065623552,2020-03-23 22:57:43+00:00,"Sedih Ya Allah...
Semoga cepet berakhir corona.",1242224033065623552,rita_priani,[],,[],
https://twitter.com/mbakliss/status/1242223982205472768,2020-03-23 22:57:31+00:00,"jam 5an td dpn rumah ribut bgt temen2 adekku farhan ke rumah ngajakin sepedaan, sengaja farhan ngga tak bangunin biar ngga kemana2
manggil2 lewat jln dpn rumah ""farhan, ayoo"" tb2 slh 1 nyeletuk ""corona"" trs semuanya ketawa. udah gabisa mikir disini yg goblo siapa:((",1242223982205472768,mbakliss,[],,[],
https://twitter.com/Odeodeod/status/1242223928384180225,2020-03-23 22:57:18+00:00,"efek corona bisa jadi ngumpul nyepi bareng keluarga buat yg merantau jauh disana, stay safe teyus",1242223928384180225,Odeodeod,[],,[],
https://twitter.com/kajianvania/status/1242223897761574912,2020-03-23 22:57:11+00:00,Kalo gada corona. Pasti skrg lg riweuh latihan protokol........,1242223897761574912,kajianvania,[],,[],
https://twitter.com/Wiwidheris/status/1242223879801602048,2020-03-23 22:57:07+00:00,"Ketika di benakmu tak ada lagi harapan untuk ingin dibalas, apalagi hanya untuk sekedar ingin diakui, maka detik itu kau pun tau, kau mampu mencinta pada puncak tertinggi.

When we truly love, we give all we can give.

Together we stand. Let's fight Covid-19.",1242223879801602048,Wiwidheris,[],,[],
https://twitter.com/indahamalya8/status/1242223835656491008,2020-03-23 22:56:56+00:00,"Hanya Islam yang bisa memberikan solusi tuntas untuk wabah Corona ini
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #Remember1924 . #RajabanBersamaKhilafah
#EEEQ

@bagasprsty_",1242223835656491008,indahamalya8,[],,[],
https://twitter.com/Dinarmi1/status/1242223804572553216,2020-03-23 22:56:49+00:00,"Sadar ga si virus corona ini kaya hukum alam,, yg lemah atau bodoh nyikapinnya bakal tertindas",1242223804572553216,Dinarmi1,[],,[],
https://twitter.com/AlbertSolo2/status/1242223756358979585,2020-03-23 22:56:37+00:00,"Kadiv Humas polri: Kalau anda cuma ingin ngopi sambil ngobrol dengan teman bisa anda lakukan di dalam rumah, tanpa harus keluar rumah dan nongkrong di mall atau kafe, selama virus Corona atau Covid-19 belum dapat teratasi,kami tetap akan melarang keras.",1242223756358979585,AlbertSolo2,[],,[],
https://twitter.com/selaidel/status/1242223748813475840,2020-03-23 22:56:35+00:00,un beneran gada kita jadi angkatan corona,1242223748813475840,selaidel,[],,[],
https://twitter.com/TheLWTChange/status/1242223667234271234,2020-03-23 22:56:16+00:00,"ATO SAMA SAMA CEGAH PENULARAN-NYA. BIAR BISA RAMADHAN TANPA CORONA
#NgopiDiRumah

#SobatAntiLowbat #LockdownNow #PutusRantaiCovid19",1242223667234271234,TheLWTChange,[],,[],
https://twitter.com/DeegAbdi/status/1242223571285479425,2020-03-23 22:55:53+00:00,"Doqonimada cimri dhererkay kaga dareen somalidu ilaa uu haleelo corona virus  ma bararugaya sidii oo iyagaku dhacayn ayay kula hadlayan wxn ka  cabsi qaba  waciyi galin la,aanta dhexdoda illahay  hayna illaliyo",1242223571285479425,DeegAbdi,[],,[],
https://twitter.com/istapuspit/status/1242223558043942912,2020-03-23 22:55:50+00:00,"Inna lillaahi wa inna ilaihi raji'un

Guru besar UGM yang terkena corona telah berpulang ke rahmatullah Selasa 24 Maret 2020 pukul 00.04 WIB di RS Sardjito YK

Almarhum akan dimakamkan pada hari ini di Pemakaman Sawit Sari UGM. Semoga amal ibadahnya diterima disisi Allah SWT",1242223558043942912,istapuspit,[],,[],
https://twitter.com/nurlianrr/status/1242223556672405511,2020-03-23 22:55:49+00:00,"Aku emg ga keluar rumah, tp kakakku baru pulang dari salah satu kota zona merah :(

Dan dia juga beberapa hari yg lalu merasakan seluruh gejala covid 19 (saat di kota zona merah itu), tp ga berani periksa ke RS.

Dan sekarang pulang ke bwi ktika udah sembuh.

Tp aku ttp deg2an😭",1242223556672405511,nurlianrr,[],,[],
https://twitter.com/yollandrsyd/status/1242223503903879168,2020-03-23 22:55:37+00:00,Pencegahan &amp; antisipasi covid-19 kampus diperpanjang sampai 5 April. Jadwal semprolpun diundur again🙂🙂🙂,1242223503903879168,yollandrsyd,[],,[],
https://twitter.com/fatynfauzie/status/1242223497058766848,2020-03-23 22:55:35+00:00,Hari2 bila bangun tidur mesti check COVID-19 outbreak live update.,1242223497058766848,fatynfauzie,[],,[],
https://twitter.com/Orangdonk/status/1242223460731912192,2020-03-23 22:55:27+00:00,"Wew pasien Corona yg Bogor banyak ya..
Jadi tukads.",1242223460731912192,Orangdonk,[],,[],
https://twitter.com/EvgeniyYeva/status/1242223432483221504,2020-03-23 22:55:20+00:00,"Ngikutin berita corona bikin ku jadi bebahasa indonesia dg baik dan benar.
SPOK subjek - predikat - objek - katakasar
tiap ngomong :(",1242223432483221504,EvgeniyYeva,[],,[],
https://twitter.com/mdwidi14/status/1242223431929581568,2020-03-23 22:55:20+00:00,"Ini bukan kritik lagi, sudah penuh iri dan dengki, norak banget, jangan sampai dia yg kena corona, bakal di bully se dunia lagi manusia ini #DiduPengenKelon",1242223431929581568,mdwidi14,[],,[],
https://twitter.com/Brigade01Arwan1/status/1242223418562379776,2020-03-23 22:55:17+00:00,"Di saat Pemerintah dan bangsa ini sedang berjuang melawan wabah virus Corona, jangan ada pihak2 yang numpang momentum untuk agenda politik yaa. Kuwalat nanti.",1242223418562379776,Brigade01Arwan1,[],,[],
https://twitter.com/aljr1947/status/1242223396513091587,2020-03-23 22:55:11+00:00,"Summing up tRump's comments at today's COVID-19 presser: blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah, blah.",1242223396513091587,aljr1947,[],,[],
https://twitter.com/ulwiyanty/status/1242223362681667584,2020-03-23 22:55:03+00:00,"Syariah Dan khilafah solusi komperehensif wabah corona
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #RajabanBersamaKhilafah . #Remember1924
#ZQAE

@Aren19241",1242223362681667584,ulwiyanty,[],,[],
https://twitter.com/risecer/status/1242223338937704448,2020-03-23 22:54:58+00:00,Tengah malam tadi seorang prof di Jogja meninggal karena Covid-19.,1242223338937704448,risecer,[],,[],
https://twitter.com/eRfhanesia/status/1242223322890268672,2020-03-23 22:54:54+00:00,"Rahajeng rahina pengrupukan

H-1 Nyepi
Untuk mencegah penyebaran Covid-19
Untuk tahun ini, pengarakan Ogoh2 ditiadakan :((",1242223322890268672,eRfhanesia,[],,[],
https://twitter.com/lara_palandiano/status/1242223315508293632,2020-03-23 22:54:52+00:00,MAG IINGAT TAYONG LAHAAAT AH💟🥰LALABAN TAYO! COVID-19 LANG YAN MAY AMA TAYO,1242223315508293632,lara_palandiano,[],,[],
https://twitter.com/banyak_dosaa/status/1242223314518429696,2020-03-23 22:54:52+00:00,Dan aku disuruh resign kerja gegara corona huhuuy,1242223314518429696,banyak_dosaa,[],,[],
https://twitter.com/Andistwn7/status/1242223311867670528,2020-03-23 22:54:51+00:00,Enek corona ngeneki utang yo kudune prei sik wkwkwk,1242223311867670528,Andistwn7,[],,[],
https://twitter.com/mat_iznaini/status/1242223309950873600,2020-03-23 22:54:51+00:00,"Beberapa hari ini info ttg lokasi dan kejadian org sakit yg diduga Covid-19 tdk banyak di media resmi, di medsos ada tp dibilang menimbulkan kepanikan. Tp berkat berita/video di medsos seorang keluarga batal melakukan perjalanan ke Jakarta.
Semua ada #hikmah
#CoronaIndonesia",1242223309950873600,mat_iznaini,[],,[],
https://twitter.com/pajar_oey/status/1242223299519606784,2020-03-23 22:54:48+00:00,"Hal yg gw benci dari orang yang bilang ""takut tuh sama Tuhan jangan sama virus corona""

Kalo itu itu pemikiran ente, coba ente lompat dari lantai 6 gedung terus bilang"" takut tuh sama Tuhan bukan sama gravitasi"". Biar ente langsung ketemu Tuhan",1242223299519606784,pajar_oey,[],,[],
https://twitter.com/Xpghulu123/status/1242223232943456256,2020-03-23 22:54:32+00:00,Rayuan kepada Pengerusi-Pengerusi Masjid/Surau supaya mengeluarkan sedikit bantuan dari dana masjid/surau kepada ahli-ahli kariah yang ditimpa kesulitan semasa COVID-19 RMO. Inilah masanya untuk menghulurkan bantuan. #KitaJagaKita,1242223232943456256,Xpghulu123,[],,[],
https://twitter.com/lilttlepwuppy/status/1242223107344969729,2020-03-23 22:54:02+00:00,"Yang 2020 mau lulus soon di julukin "" angkatan corona """,1242223107344969729,lilttlepwuppy,[],,[],
https://twitter.com/ikhlazzz/status/1242223100004945920,2020-03-23 22:54:01+00:00,"Bisa sj angka kematian diluar sana krn corona sdh bnyak tp tdk di laporkan oleh RS krn keterbatasan pengecekan corona, pemerintah setempat jg nutupin krn tdk mau daerahnya dikatakan sdh ada yg trinfeksi, masyarakat jg tdk mau dibilang keluarganya mati krn corona.
#PleaseStayHome",1242223100004945920,ikhlazzz,[],,[],
https://twitter.com/txtdariarta/status/1242223035530104833,2020-03-23 22:53:45+00:00,"gak terasa lo sekarang itu pengerupukan, biasa nya h min segini mekemit di Banjar skrg ke Banjar aja dihimbau sama Kelian banjarnya cuma orang yang memang ada keperluan... 

Corona ruins everything",1242223035530104833,txtdariarta,[],,[],
https://twitter.com/Ahsan56096736/status/1242222945142894593,2020-03-23 22:53:24+00:00,"Orang orang di pasar banyak yang nyepelein masalah virus covid-19, kalau udah kena nangis lo",1242222945142894593,Ahsan56096736,[],,[],
https://twitter.com/ShofwanAlBanna/status/1242222942848577536,2020-03-23 22:53:23+00:00,Penanganan Corona yang lambat dan gagap bukan hanya masalah teknis kesehatan masyarakat. Ini adalah masalah ekonomi politik.,1242222942848577536,ShofwanAlBanna,[],,[],
https://twitter.com/ulwiyanty/status/1242222941380599809,2020-03-23 22:53:23+00:00,"Corona dengan penerapan syariah Islam kaffah tidak akan menjadi ancaman. Justru dengan sistem sekuler demokrasilah Corona akan menjadi semakin mendekat.
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #RajabanBersamaKhilafah - #Remember1924
#FE5A

@Jaenuddinngaci3",1242222941380599809,ulwiyanty,[],,[],
https://twitter.com/BarnMadeira/status/1242222937324703744,2020-03-23 22:53:22+00:00,"Kadang2 aku pengen tdur cepat dan bangun pagi2 trus uda ada info Virus Corona End 

Waah luar biasa kali ya

#Agnation #BestFanArmy  #iHeartAwards.",1242222937324703744,BarnMadeira,[],,[],
https://twitter.com/Sizar_Rekany/status/1242222933747081222,2020-03-23 22:53:21+00:00,Noke bas mn vet zanm  nqta mshtarak nafbaina (challenge —— corona ) da chya?,1242222933747081222,Sizar_Rekany,[],,[],
https://twitter.com/SunengsihSetya1/status/1242222929405861888,2020-03-23 22:53:20+00:00,"Hanya Islam yang bisa memberikan solusi tuntas untuk wabah Corona ini
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #TergagapCorona . #Remember1924
#ESSQ

@anita_sari067 RT @ubayulhaq",1242222929405861888,SunengsihSetya1,[],,[],
https://twitter.com/Nasiha_jr/status/1242222879955132418,2020-03-23 22:53:08+00:00,Ya Allah Ubangiji kasa Corona virus 🦠 yayi  sanadiyar mutuwar SHIKAU. Ameen.,1242222879955132418,Nasiha_jr,[],,[],
https://twitter.com/imbeetjh/status/1242222877023191040,2020-03-23 22:53:07+00:00,"MAU BELANJA MAKEUP IHHH
MAU KULIAH JUGA
.
Udah dong corona pegi yuk aku udah diem aja kok dirumah ampe bulukan",1242222877023191040,imbeetjh,[],,[],
https://twitter.com/aazizzulqarnain/status/1242222833381421056,2020-03-23 22:52:57+00:00,"Ketika Presiden dan para menteri melakukan Tes masal COVID-19 tidak ada yang protes. Sementara ketika DPR hendak melakukan tes COVID-19 gelombang protes dengan mudah datang. Mengapa demikian? 

Padahal DPR dipilih rakyat sementara menteri tidak dipilih rakyat.",1242222833381421056,aazizzulqarnain,[],,[],
https://twitter.com/GocarKuy/status/1242222742834835457,2020-03-23 22:52:35+00:00,Udah ga narik lg. Resiko kena corona udah meningkat. Jgn sampe kena di saat rs udah penuh dan akhirnya kita dan keluarga ga ketolong. #Tetapdirumah,1242222742834835457,GocarKuy,[],,[],
https://twitter.com/januarygrrrl/status/1242222667454767104,2020-03-23 22:52:17+00:00,Gitu gitu corona masi ada dampak positifnya,1242222667454767104,januarygrrrl,[],,[],
https://twitter.com/Marsss64721264/status/1242222636572110848,2020-03-23 22:52:10+00:00,Milih kena HIV/ Milih kena virus corona?,1242222636572110848,Marsss64721264,[],,[],
https://twitter.com/SunengsihSetya1/status/1242222551356456960,2020-03-23 22:51:50+00:00,"Corona menyadarkan kita atas keagungan syariah Islam
 &gt;&gt; #MalapetakaRuntuhnyaKhilafah &lt;&lt;
 #TergagapCorona . #Remember1924
#B5FT

@Class062",1242222551356456960,SunengsihSetya1,[],,[],
https://twitter.com/salemhuesaff/status/1242222544058331138,2020-03-23 22:51:48+00:00,Hindi itong Covid 19 ang papatay sa atin kundi ang nasa gobyerno. Balang araw pagsisisihan nyo lahat nang mga nangyayari ngayon. #Halalan2022,1242222544058331138,salemhuesaff,[],,[],
https://twitter.com/jddoun/status/1242222493898686464,2020-03-23 22:51:36+00:00,"Dari kemaren malem sesek, engap pokona asa sarieun we ah. Terus pas tadi nyobaanlah tes covid onlen, aya we pertanyaan ""apakah anda memiliki penyakit pernafasan seperti asma?""
.
.
.
oheehnya pan gaduh panyakit bengek:)",1242222493898686464,jddoun,[],,[],
https://twitter.com/AlbertSolo2/status/1242222487766585345,2020-03-23 22:51:35+00:00,"FIA resmi membatalkan lomba balap formula satu di Vietnam yang sedianya akan berlangsung di gelar tanggal 5 April mendatang.kami tidak mendapatkan ijin dari otoritas kesehatan Vietnam, jadi dengan terpaksa kami batalkan perlombaan ini, karena virus Corona.",1242222487766585345,AlbertSolo2,[],,[],
https://twitter.com/uninurwid/status/1242222467495555073,2020-03-23 22:51:30+00:00,"""Emang seberbahaya itu ya Corona""
tanya beberapa orang ke gue setelah orang-orang di luar sana kalang kabut, panik, mereka nanya begini.

Bhaique 😩",1242222467495555073,uninurwid,[],,[],
